TE4,004,T43,4003,T40,4000,,0,787
TE4,004,T43,4003,T41,4001,,0,787
TE4,004,T43,4003,T42,4002,,0,787
TE4,004,T43,4003,T44,4004,,0,787
TE4,004,T43,4003,T45,4005,,0,787
TE4,004,T43,4003,T46,4006,,0,787
TE4,004,T43,4003,T47,4007,,0,787
TE4,004,T44,4004,T40,4000,,0,787
TE4,004,T44,4004,T41,4001,,0,787
TE4,004,T44,4004,T42,4002,,0,787
TE4,004,T44,4004,T43,4003,,0,787
TE4,004,T44,4004,T45,4005,,0,787
TE4,004,T44,4004,T46,4006,,0,787
TE4,004,T44,4004,T47,4007,,0,787
TE4,004,T45,4005,T40,4000,,0,787
TE4,004,T45,4005,T41,4001,,0,787
TE4,004,T45,4005,T42,4002,,0,787
TE4,004,T45,4005,T43,4003,,0,787
TE4,004,T45,4005,T44,4004,,0,787
TE4,004,T45,4005,T46,4006,,0,787
TE4,004,T45,4005,T47,4007,,0,787
TE4,004,T46,4006,T40,4000,,0,787
TE4,004,T46,4006,T41,4001,,0,787
TE4,004,T46,4006,T42,4002,,0,787
TE4,004,T46,4006,T43,4003,,0,787
TE4,004,T46,4006,T44,4004,,0,787
TE4,004,T46,4006,T45,4005,,0,787
TE4,004,T46,4006,T47,4007,,0,787
TE4,004,T47,4007,T40,4000,,0,787
TE4,004,T47,4007,T41,4001,,0,787
TE4,004,T47,4007,T42,4002,,0,787
TE4,004,T47,4007,T43,4003,,0,787
TE4,004,T47,4007,T44,4004,,0,787
TE4,004,T47,4007,T45,4005,,0,787
TE4,004,T47,4007,T46,4006,,0,787
TE4,004,T40,4000,T40,5000,,0,787
TE4,004,T44,4004,T44,5004,,0,787
TE5,005,T50,5000,T51,5001,,0,787
TE5,005,T50,5000,T52,5002,,0,787
TE5,005,T50,5000,T53,5003,,0,787
TE5,005,T50,5000,T54,5004,,0,787
TE5,005,T50,5000,T55,5005,,0,787
TE5,005,T50,5000,T56,5006,,0,787
TE5,005,T50,5000,T57,5007,,0,787
TE5,005,T51,5001,T50,5000,,0,787
TE5,005,T51,5001,T52,5002,,0,787
TE5,005,T51,5001,T53,5003,,0,787
TE5,005,T51,5001,T54,5004,,0,787
TE5,005,T51,5001,T55,5005,,0,787
TE5,005,T51,5001,T56,5006,,0,787
TE5,005,T51,5001,T57,5007,,0,787
TE5,005,T52,5002,T50,5000,,0,787
TE5,005,T52,5002,T51,5001,,0,787
TE5,005,T52,5002,T53,5003,,0,787
TE5,005,T52,5002,T54,5004,,0,787
TE5,005,T52,5002,T55,5005,,0,787
TE5,005,T52,5002,T56,5006,,0,787
TE5,005,T52,5002,T57,5007,,0,787
TE5,005,T53,5003,T50,5000,,0,787
TE5,005,T53,5003,T51,5001,,0,787
TE5,005,T53,5003,T52,5002,,0,787
TE5,005,T53,5003,T54,5004,,0,787
TE5,005,T53,5003,T55,5005,,0,787
TE5,005,T53,5003,T56,5006,,0,787
TE5,005,T53,5003,T57,5007,,0,787
TE5,005,T54,5004,T50,5000,,0,787
TE5,005,T54,5004,T51,5001,,0,787
TE5,005,T54,5004,T52,5002,,0,787
TE5,005,T54,5004,T53,5003,,0,787
TE5,005,T54,5004,T55,5005,,0,787
TE5,005,T54,5004,T56,5006,,0,787
TE5,005,T54,5004,T57,5007,,0,787
TE5,005,T55,5005,T50,5000,,0,787
TE5,005,T55,5005,T51,5001,,0,787
TE5,005,T55,5005,T52,5002,,0,787
TE5,005,T55,5005,T53,5003,,0,787
TE5,005,T55,5005,T54,5004,,0,787
TE5,005,T55,5005,T56,5006,,0,787
TE5,005,T55,5005,T57,5007,,0,787
TE5,005,T56,5006,T50,5000,,0,787
TE5,005,T56,5006,T51,5001,,0,787
TE5,005,T56,5006,T52,5002,,0,787
TE5,005,T56,5006,T53,5003,,0,787
TE5,005,T56,5006,T54,5004,,0,787
TE5,005,T56,5006,T55,5005,,0,787
TE5,005,T56,5006,T57,5007,,0,787
TE5,005,T57,5007,T50,5000,,0,787
TE5,005,T57,5007,T51,5001,,0,787
TE5,005,T57,5007,T52,5002,,0,787
TE5,005,T57,5007,T53,5003,,0,787
TE5,005,T57,5007,T54,5004,,0,787
TE5,005,T57,5007,T55,5005,,0,787
TE5,005,T57,5007,T56,5006,,0,787
TE5,005,T50,5000,T50,6000,,0,787
TE5,005,T54,5004,T54,6004,,0,787
TE6,006,T60,6000,T61,6001,,0,787
TE6,006,T60,6000,T62,6002,,0,787
TE6,006,T60,6000,T63,6003,,0,787
TE6,006,T60,6000,T64,6004,,0,787
TE6,006,T60,6000,T65,6005,,0,787
TE6,006,T60,6000,T66,6006,,0,787
TE6,006,T60,6000,T67,6007,,0,787
TE6,006,T61,6001,T60,6000,,0,787
TE6,006,T61,6001,T62,6002,,0,787
TE6,006,T61,6001,T63,6003,,0,787
TE6,006,T61,6001,T64,6004,,0,787
TE6,006,T61,6001,T65,6005,,0,787
TE6,006,T61,6001,T66,6006,,0,787
TE6,006,T61,6001,T67,6007,,0,787
TE6,006,T62,6002,T60,6000,,0,787
TE6,006,T62,6002,T61,6001,,0,787
TE6,006,T62,6002,T63,6003,,0,787
TE6,006,T62,6002,T64,6004,,0,787
TE6,006,T62,6002,T65,6005,,0,787
TE6,006,T62,6002,T66,6006,,0,787
TE6,006,T62,6002,T67,6007,,0,787
TE6,006,T63,6003,T60,6000,,0,787
TE6,006,T63,6003,T61,6001,,0,787
TE6,006,T63,6003,T62,6002,,0,787
TE6,006,T63,6003,T64,6004,,0,787
TE6,006,T63,6003,T65,6005,,0,787
TE6,006,T63,6003,T66,6006,,0,787
TE6,006,T63,6003,T67,6007,,0,787
TE6,006,T64,6004,T60,6000,,0,787
TE6,006,T64,6004,T61,6001,,0,787
TE6,006,T64,6004,T62,6002,,0,787
TE6,006,T64,6004,T63,6003,,0,787
TE6,006,T64,6004,T65,6005,,0,787
TE6,006,T64,6004,T66,6006,,0,787
TE6,006,T64,6004,T67,6007,,0,787
TE6,006,T65,6005,T60,6000,,0,787
TE6,006,T65,6005,T61,6001,,0,787
TE6,006,T65,6005,T62,6002,,0,787
TE6,006,T65,6005,T63,6003,,0,787
TE6,006,T65,6005,T64,6004,,0,787
TE6,006,T65,6005,T66,6006,,0,787
TE6,006,T65,6005,T67,6007,,0,787
TE6,006,T66,6006,T60,6000,,0,787
TE6,006,T66,6006,T61,6001,,0,787
TE6,006,T66,6006,T62,6002,,0,787
TE6,006,T66,6006,T63,6003,,0,787
TE6,006,T66,6006,T64,6004,,0,787
TE6,006,T66,6006,T65,6005,,0,787
TE6,006,T66,6006,T67,6007,,0,787
TE6,006,T67,6007,T60,6000,,0,787
TE6,006,T67,6007,T61,6001,,0,787
TE6,006,T67,6007,T62,6002,,0,787
TE6,006,T67,6007,T63,6003,,0,787
TE6,006,T67,6007,T64,6004,,0,787
TE6,006,T67,6007,T65,6005,,0,787
TE6,006,T67,6007,T66,6006,,0,787
TE6,006,T60,6000,T60,7000,,0,787
TE6,006,T64,6004,T64,7004,,0,787
TE7,007,T70,7000,T71,7001,,0,787
TE7,007,T70,7000,T72,7002,,0,787
TE7,007,T70,7000,T73,7003,,0,787
TE7,007,T70,7000,T74,7004,,0,787
TE7,007,T70,7000,T75,7005,,0,787
TE7,007,T70,7000,T76,7006,,0,787
TE7,007,T70,7000,T77,7007,,0,787
TE7,007,T71,7001,T70,7000,,0,787
TE7,007,T71,7001,T72,7002,,0,787
TE7,007,T71,7001,T73,7003,,0,787
TE7,007,T71,7001,T74,7004,,0,787
TE7,007,T71,7001,T75,7005,,0,787
TE7,007,T71,7001,T76,7006,,0,787
TE7,007,T71,7001,T77,7007,,0,787
TE7,007,T72,7002,T70,7000,,0,787
TE7,007,T72,7002,T71,7001,,0,787
TE7,007,T72,7002,T73,7003,,0,787
TE7,007,T72,7002,T74,7004,,0,787
TE7,007,T72,7002,T75,7005,,0,787
TE7,007,T72,7002,T76,7006,,0,787
TE7,007,T72,7002,T77,7007,,0,787
TE7,007,T73,7003,T70,7000,,0,787
TE7,007,T73,7003,T71,7001,,0,787
TE7,007,T73,7003,T72,7002,,0,787
TE7,007,T73,7003,T74,7004,,0,787
TE7,007,T73,7003,T75,7005,,0,787
TE7,007,T73,7003,T76,7006,,0,787
TE7,007,T73,7003,T77,7007,,0,787
TE7,007,T74,7004,T70,7000,,0,787
TE7,007,T74,7004,T71,7001,,0,787
TE7,007,T74,7004,T72,7002,,0,787
TE7,007,T74,7004,T73,7003,,0,787
TE7,007,T74,7004,T75,7005,,0,787
TE7,007,T74,7004,T76,7006,,0,787
TE7,007,T74,7004,T77,7007,,0,787
TE7,007,T75,7005,T70,7000,,0,787
TE7,007,T75,7005,T71,7001,,0,787
TE7,007,T75,7005,T72,7002,,0,787
TE7,007,T75,7005,T73,7003,,0,787
TE7,007,T75,7005,T74,7004,,0,787
TE7,007,T75,7005,T76,7006,,0,787
TE7,007,T75,7005,T77,7007,,0,787
TE7,007,T76,7006,T70,7000,,0,787
TE7,007,T76,7006,T71,7001,,0,787
TE7,007,T76,7006,T72,7002,,0,787
TE7,007,T76,7006,T73,7003,,0,787
TE7,007,T76,7006,T74,7004,,0,787
TE7,007,T76,7006,T75,7005,,0,787
TE7,007,T76,7006,T77,7007,,0,787
TE7,007,T77,7007,T70,7000,,0,787
TE7,007,T77,7007,T71,7001,,0,787
TE7,007,T77,7007,T72,7002,,0,787
TE7,007,T77,7007,T73,7003,,0,787
TE7,007,T77,7007,T74,7004,,0,787
TE7,007,T77,7007,T75,7005,,0,787
TE7,007,T77,7007,T76,7006,,0,787
TE7,007,T70,7000,T70,8000,,0,787
TE7,007,T74,7004,T74,8004,,0,787
TE8,008,T80,8000,T81,8001,,0,787
TE8,008,T80,8000,T82,8002,,0,787
TE8,008,T80,8000,T83,8003,,0,787
TE8,008,T80,8000,T84,8004,,0,787
TE8,008,T80,8000,T85,8005,,0,787
TE8,008,T80,8000,T86,8006,,0,787
TE8,008,T80,8000,T87,8007,,0,787
TE8,008,T81,8001,T80,8000,,0,787
TE8,008,T81,8001,T82,8002,,0,787
TE8,008,T81,8001,T83,8003,,0,787
TE8,008,T81,8001,T84,8004,,0,787
TE8,008,T81,8001,T85,8005,,0,787
TE8,008,T81,8001,T86,8006,,0,787
TE8,008,T81,8001,T87,8007,,0,787
TE8,008,T82,8002,T80,8000,,0,787
TE8,008,T82,8002,T81,8001,,0,787
TE8,008,T82,8002,T83,8003,,0,787
TE8,008,T82,8002,T84,8004,,0,787
TE8,008,T82,8002,T85,8005,,0,787
TE8,008,T82,8002,T86,8006,,0,787
TE8,008,T82,8002,T87,8007,,0,787
TE8,008,T83,8003,T80,8000,,0,787
TE8,008,T83,8003,T81,8001,,0,787
TE8,008,T83,8003,T82,8002,,0,787
TE8,008,T83,8003,T84,8004,,0,787
TE8,008,T83,8003,T85,8005,,0,787
TE8,008,T83,8003,T86,8006,,0,787
TE8,008,T83,8003,T87,8007,,0,787
TE8,008,T84,8004,T80,8000,,0,787
TE8,008,T84,8004,T81,8001,,0,787
TE8,008,T84,8004,T82,8002,,0,787
TE8,008,T84,8004,T83,8003,,0,787
TE8,008,T84,8004,T85,8005,,0,787
TE8,008,T84,8004,T86,8006,,0,787
TE8,008,T84,8004,T87,8007,,0,787
TE8,008,T85,8005,T80,8000,,0,787
TE8,008,T85,8005,T81,8001,,0,787
TE8,008,T85,8005,T82,8002,,0,787
TE8,008,T85,8005,T83,8003,,0,787
TE8,008,T85,8005,T84,8004,,0,787
TE8,008,T85,8005,T86,8006,,0,787
TE8,008,T85,8005,T87,8007,,0,787
TE8,008,T86,8006,T80,8000,,0,787
TE8,008,T86,8006,T81,8001,,0,787
TE8,008,T86,8006,T82,8002,,0,787
TE8,008,T86,8006,T83,8003,,0,787
TE8,008,T86,8006,T84,8004,,0,787
TE8,008,T86,8006,T85,8005,,0,787
TE8,008,T86,8006,T87,8007,,0,787
TE8,008,T87,8007,T80,8000,,0,787
TE8,008,T87,8007,T81,8001,,0,787
TE8,008,T87,8007,T82,8002,,0,787
TE8,008,T87,8007,T83,8003,,0,787
TE8,008,T87,8007,T84,8004,,0,787
TE8,008,T87,8007,T85,8005,,0,787
TE8,008,T87,8007,T86,8006,,0,787
TE8,008,T80,8000,T80,9000,,0,787
TE8,008,T84,8004,T84,9004,,0,787
TE9,009,T90,9000,T91,9001,,0,787
TE9,009,T90,9000,T92,9002,,0,787
TE9,009,T90,9000,T93,9003,,0,787
TE9,009,T90,9000,T94,9004,,0,787
TE9,009,T90,9000,T95,9005,,0,787
TE9,009,T90,9000,T96,9006,,0,787
TE9,009,T90,9000,T97,9007,,0,787
TE9,009,T91,9001,T90,9000,,0,787
TE9,009,T91,9001,T92,9002,,0,787
TE9,009,T91,9001,T93,9003,,0,787
TE9,009,T91,9001,T94,9004,,0,787
TE9,009,T91,9001,T95,9005,,0,787
TE9,009,T91,9001,T96,9006,,0,787
TE9,009,T91,9001,T97,9007,,0,787
TE9,009,T92,9002,T90,9000,,0,787
TE9,009,T92,9002,T91,9001,,0,787
TE9,009,T92,9002,T93,9003,,0,787
TE9,009,T92,9002,T94,9004,,0,787
TE9,009,T92,9002,T95,9005,,0,787
TE9,009,T92,9002,T96,9006,,0,787
TE9,009,T92,9002,T97,9007,,0,787
TE9,009,T93,9003,T90,9000,,0,787
TE9,009,T93,9003,T91,9001,,0,787
TE9,009,T93,9003,T92,9002,,0,787
TE9,009,T93,9003,T94,9004,,0,787
TE9,009,T93,9003,T95,9005,,0,787
TE9,009,T93,9003,T96,9006,,0,787
TE9,009,T93,9003,T97,9007,,0,787
TE9,009,T94,9004,T90,9000,,0,787
TE9,009,T94,9004,T91,9001,,0,787
TE9,009,T94,9004,T92,9002,,0,787
TE9,009,T94,9004,T93,9003,,0,787
TE9,009,T94,9004,T95,9005,,0,787
TE9,009,T94,9004,T96,9006,,0,787
TE9,009,T94,9004,T97,9007,,0,787
TE9,009,T95,9005,T90,9000,,0,787
TE9,009,T95,9005,T91,9001,,0,787
TE9,009,T95,9005,T92,9002,,0,787
TE9,009,T95,9005,T93,9003,,0,787
TE9,009,T95,9005,T94,9004,,0,787
TE9,009,T95,9005,T96,9006,,0,787
TE9,009,T95,9005,T97,9007,,0,787
TE9,009,T96,9006,T90,9000,,0,787
TE9,009,T96,9006,T91,9001,,0,787
TE9,009,T96,9006,T92,9002,,0,787
TE9,009,T96,9006,T93,9003,,0,787
TE9,009,T96,9006,T94,9004,,0,787
TE9,009,T96,9006,T95,9005,,0,787
TE9,009,T96,9006,T97,9007,,0,787
TE9,009,T97,9007,T90,9000,,0,787
TE9,009,T97,9007,T91,9001,,0,787
TE9,009,T97,9007,T92,9002,,0,787
TE9,009,T97,9007,T93,9003,,0,787
TE9,009,T97,9007,T94,9004,,0,787
TE9,009,T97,9007,T95,9005,,0,787
TE9,009,T97,9007,T96,9006,,0,787
